@relation 'Frequency (Hz) vs Intensity (dB)'

@attribute Frequency numeric
@attribute Intensity numeric

@data
369.23077, 0.75507
492.30769, 0.87714
369.23077, 1.01693
492.30769, 0.81807
430.76923, 1.01826
430.76923, 0.96096
369.23077, 1.49793
369.23077, 1.20183
492.30769, 0.58788
369.23077, 0.93770
430.76923, 1.20968
430.76923, 0.90100
492.30769, 0.64286
492.30769, 1.05670
369.23077, 0.96778
369.23077, 1.14586
430.76923, 1.21041
430.76923, 0.78806
492.30769, 0.85376
492.30769, 1.15968
492.30769, 0.80752
553.84615, 0.73716
369.23077, 0.51337
492.30769, 1.02394
430.76923, 0.65255
492.30769, 0.70396
369.23077, 0.88726
430.76923, 0.70511
430.76923, 1.47841
430.76923, 1.15913
369.23077, 0.77755
492.30769, 0.94795
1169.23077, 0.21624
492.30769, 0.64584
430.76923, 0.75881
369.23077, 1.05467
492.30769, 1.17356
430.76923, 1.27157
430.76923, 1.15106
492.30769, 0.73073
430.76923, 0.92833
492.30769, 0.84596
369.23077, 0.81502
430.76923, 0.81716
430.76923, 1.08048
430.76923, 0.90302
430.76923, 0.85599
369.23077, 1.08544
430.76923, 1.95136
492.30769, 0.93607
430.76923, 1.43391
430.76923, 0.69424
369.23077, 0.79012
430.76923, 1.05886
430.76923, 0.80348
492.30769, 0.84030
492.30769, 0.88199
492.30769, 0.67929
369.23077, 0.53946
430.76923, 0.45139
430.76923, 0.95964
492.30769, 0.84759
492.30769, 0.71796
430.76923, 0.75033
369.23077, 0.51135
430.76923, 1.14073
492.30769, 0.41355
369.23077, 0.94344
492.30769, 0.70197
430.76923, 0.50294
430.76923, 0.72301
430.76923, 0.85957
369.23077, 0.65461
430.76923, 0.69020
492.30769, 0.66561
369.23077, 0.70882
492.30769, 0.94116
492.30769, 1.07005
430.76923, 0.87703
492.30769, 0.72213
369.23077, 0.94252
307.69231, 0.67068
369.23077, 0.72723
492.30769, 0.87741
430.76923, 0.82505
430.76923, 1.88157
492.30769, 1.34772
492.30769, 1.06727
492.30769, 0.69962
492.30769, 0.63841
430.76923, 0.83968
430.76923, 1.15158
430.76923, 1.05118
492.30769, 0.69679
430.76923, 0.70261
430.76923, 1.07004
369.23077, 0.69946
430.76923, 1.82474
492.30769, 0.81021
430.76923, 1.47631
430.76923, 0.71374
430.76923, 0.83875
430.76923, 0.48744
369.23077, 1.01304
369.23077, 0.83490
430.76923, 0.82298
369.23077, 0.81407
430.76923, 0.53443
430.76923, 0.79447
430.76923, 0.87444
369.23077, 0.65908
307.69231, 1.14773
430.76923, 1.31778
369.23077, 0.46387
369.23077, 0.68170
430.76923, 0.71672
430.76923, 0.95433
492.30769, 0.81427
430.76923, 0.94540
430.76923, 0.91765
369.23077, 0.63291
492.30769, 0.71629
369.23077, 0.74635
430.76923, 0.71847
430.76923, 0.74257
492.30769, 0.69305
430.76923, 0.43434
430.76923, 0.54884
492.30769, 0.62041
430.76923, 1.32909
369.23077, 0.96064
492.30769, 1.30523
430.76923, 0.95448
492.30769, 0.98602
492.30769, 0.90204
369.23077, 0.82569
430.76923, 1.42396
430.76923, 0.90817
369.23077, 0.75574
430.76923, 0.88747
430.76923, 1.28811
492.30769, 0.52117
430.76923, 0.78852
492.30769, 0.73850
430.76923, 0.93271
492.30769, 0.58192
430.76923, 1.23541
492.30769, 0.70263
369.23077, 0.19874
492.30769, 0.34210
369.23077, 0.40109
369.23077, 0.36117
430.76923, 0.33531
430.76923, 0.54462
430.76923, 0.43055
492.30769, 0.41575
492.30769, 0.50840
492.30769, 0.24946
492.30769, 0.47523
492.30769, 0.60939
492.30769, 0.41198
492.30769, 0.29826
369.23077, 0.41316
430.76923, 0.31825
492.30769, 0.76430
492.30769, 0.70500
492.30769, 0.49415
492.30769, 0.57465
430.76923, 0.56529
307.69231, 0.40661
369.23077, 0.40980
492.30769, 0.80068
369.23077, 0.70978
369.23077, 0.28724
430.76923, 0.89097
369.23077, 0.75315
369.23077, 0.72152
492.30769, 0.55880
492.30769, 0.55749
369.23077, 0.70891
553.84615, 1.79973
369.23077, 0.58904
369.23077, 0.65044
430.76923, 0.65050
430.76923, 0.48456
430.76923, 0.54910
430.76923, 0.43606
369.23077, 0.38383
430.76923, 0.26120
430.76923, 0.45616
430.76923, 0.69653
430.76923, 0.48556
492.30769, 0.62824
369.23077, 0.48003
430.76923, 0.62934
492.30769, 0.62766
369.23077, 0.42685
430.76923, 0.54202
369.23077, 0.42377
369.23077, 0.37956
430.76923, 0.37131
430.76923, 0.46852
430.76923, 1.19901
492.30769, 0.63108
492.30769, 0.45580
492.30769, 0.38458
430.76923, 0.35787
430.76923, 0.41219
307.69231, 3.25822
369.23077, 0.35078
492.30769, 0.87144
307.69231, 0.44339
553.84615, 0.30203
492.30769, 0.61126
430.76923, 0.33766
430.76923, 1.08921
492.30769, 0.36758
369.23077, 0.35057
492.30769, 0.52441
430.76923, 0.31939
307.69231, 0.76960
492.30769, 0.51011
369.23077, 0.44655
492.30769, 0.31651
369.23077, 0.20311
369.23077, 0.19875
492.30769, 0.32600
553.84615, 0.62195
369.23077, 0.40569
430.76923, 0.38983
430.76923, 0.42399
492.30769, 0.34134
369.23077, 0.67363
492.30769, 1.00508
369.23077, 0.83509
430.76923, 1.38953
492.30769, 0.37498
430.76923, 0.57373
369.23077, 0.74008
307.69231, 0.92364
369.23077, 0.50547
492.30769, 0.41915
369.23077, 0.43788
492.30769, 0.57695
492.30769, 0.32490
492.30769, 0.31039
307.69231, 0.70119
430.76923, 1.04183
492.30769, 0.49487
430.76923, 0.49076
492.30769, 0.37615
430.76923, 0.57826
369.23077, 0.87862
369.23077, 0.50801
492.30769, 0.39806
369.23077, 0.96302
430.76923, 0.42654
369.23077, 0.46852
369.23077, 0.83508
369.23077, 0.75262
492.30769, 0.83225
369.23077, 0.53604
369.23077, 0.44018
492.30769, 0.57207
369.23077, 0.30212
369.23077, 0.32587
430.76923, 0.39270
307.69231, 0.55808
369.23077, 0.27206
430.76923, 0.43030
369.23077, 0.82286
369.23077, 0.62715
492.30769, 0.34371
369.23077, 0.67831
430.76923, 0.71928
430.76923, 0.57433
430.76923, 0.51214
369.23077, 0.54852
430.76923, 0.47046
369.23077, 0.41745
492.30769, 0.40253
369.23077, 0.54252
492.30769, 0.43285
492.30769, 0.65111
307.69231, 0.28365
430.76923, 0.26011
369.23077, 0.53459
430.76923, 0.34340
307.69231, 0.33474
430.76923, 0.30158
369.23077, 0.44449
430.76923, 0.84481
430.76923, 0.43499
430.76923, 0.24023
430.76923, 0.23011
307.69231, 0.35510
307.69231, 0.20395
492.30769, 0.32314
307.69231, 0.34398
430.76923, 0.43217
553.84615, 0.50113
369.23077, 0.27254
492.30769, 0.37212
369.23077, 0.58484
430.76923, 0.56911
430.76923, 0.38465
307.69231, 0.36838
430.76923, 0.18808
492.30769, 0.31917
492.30769, 0.53590
369.23077, 0.23537
492.30769, 0.51035
369.23077, 0.43016
307.69231, 0.47073
369.23077, 0.48405
430.76923, 0.35893
430.76923, 0.24559
369.23077, 0.59975
430.76923, 0.56785
369.23077, 0.55840
430.76923, 0.39306
307.69231, 0.59554
492.30769, 0.48979
369.23077, 0.68337
430.76923, 0.34462
430.76923, 0.30524
492.30769, 0.42104
430.76923, 0.49353
492.30769, 0.49206
430.76923, 0.27071
492.30769, 0.24696
492.30769, 0.25779
369.23077, 0.49054
492.30769, 0.50639
369.23077, 0.39932
430.76923, 0.65028
430.76923, 0.46118
492.30769, 0.49632
492.30769, 0.49265
430.76923, 0.53771
492.30769, 0.26940
430.76923, 0.29607
492.30769, 0.53965
492.30769, 0.52254
492.30769, 1.00556
492.30769, 0.56715
369.23077, 0.29362
492.30769, 0.57157
369.23077, 0.58399
492.30769, 0.50498
430.76923, 0.49553
307.69231, 0.55313
369.23077, 0.39906
369.23077, 0.47807
492.30769, 0.40386
369.23077, 1.11842
369.23077, 0.32045
369.23077, 0.25647
430.76923, 0.73836
430.76923, 0.35461
430.76923, 0.39218
492.30769, 0.33496
369.23077, 0.29252
492.30769, 0.36091
430.76923, 0.52006
492.30769, 0.32258
369.23077, 0.23675
430.76923, 0.31339
369.23077, 0.28169
307.69231, 0.35483
307.69231, 0.31543
307.69231, 0.38544
430.76923, 0.41224
369.23077, 0.63311
430.76923, 0.60946
369.23077, 0.60573
307.69231, 0.33623
430.76923, 0.87123
430.76923, 0.32259
369.23077, 0.85048
492.30769, 0.36005
307.69231, 0.36176
430.76923, 0.36847
492.30769, 0.96059
369.23077, 0.53558
492.30769, 0.38258
430.76923, 0.58676
430.76923, 0.57736
492.30769, 1.39712
492.30769, 0.93250
492.30769, 0.42281
369.23077, 0.41802
430.76923, 0.51615
492.30769, 0.68628
430.76923, 0.40097
430.76923, 0.66489
369.23077, 0.62544
369.23077, 0.44069
430.76923, 0.44807
492.30769, 0.53460
430.76923, 0.48617
492.30769, 0.27722
492.30769, 0.49213
369.23077, 0.32440
369.23077, 0.52882
430.76923, 0.34712
369.23077, 0.54172
492.30769, 0.40735
492.30769, 0.39452
369.23077, 0.43475
369.23077, 0.58421
369.23077, 0.52909
369.23077, 0.39812
369.23077, 0.43856
430.76923, 0.34062
369.23077, 0.62160
307.69231, 0.48036
430.76923, 0.44348
430.76923, 0.31221
430.76923, 0.39613
307.69231, 0.31236
430.76923, 0.72082
492.30769, 0.27222
430.76923, 0.47542
492.30769, 0.36388
492.30769, 0.76027
430.76923, 0.18937
492.30769, 0.45245
430.76923, 0.51377
430.76923, 0.36640
492.30769, 0.46173
430.76923, 0.54560
492.30769, 0.52597
492.30769, 0.58573
492.30769, 0.33416
430.76923, 0.30954
369.23077, 0.45438
369.23077, 0.36432
369.23077, 0.38417
369.23077, 0.65023
492.30769, 0.47224
492.30769, 0.46015
492.30769, 0.68976
492.30769, 0.50651
492.30769, 0.89845
492.30769, 0.64549
492.30769, 0.59458
369.23077, 0.67867
492.30769, 0.52749
369.23077, 0.47039
492.30769, 0.31698
430.76923, 0.90689
307.69231, 0.57021
430.76923, 0.54435
307.69231, 0.30190
430.76923, 0.69720
369.23077, 0.50824
492.30769, 0.60698
369.23077, 0.65539
430.76923, 0.43552
492.30769, 0.47405
430.76923, 0.58859
369.23077, 0.42733
492.30769, 0.29355
492.30769, 0.54311
307.69231, 0.70055
369.23077, 0.67193
307.69231, 0.44701
492.30769, 0.44092
492.30769, 0.61785
492.30769, 0.51734
492.30769, 0.73598
369.23077, 0.83207
430.76923, 0.62634
492.30769, 0.47085
430.76923, 0.35371
492.30769, 0.39019
369.23077, 0.35902
369.23077, 0.60821
430.76923, 0.44381
492.30769, 0.52197
307.69231, 0.36676
369.23077, 0.72384
369.23077, 0.49042
492.30769, 0.48605
369.23077, 0.44815
369.23077, 0.37846
369.23077, 0.63264
369.23077, 0.42620
430.76923, 0.31690
307.69231, 0.27939
492.30769, 0.31631
369.23077, 0.67602
369.23077, 0.56881
492.30769, 0.63700
492.30769, 0.40078
369.23077, 0.47257
492.30769, 0.75983
492.30769, 0.35159
430.76923, 0.66495
430.76923, 0.39832
369.23077, 0.60141
307.69231, 0.54900
430.76923, 0.34397
430.76923, 0.35608
492.30769, 0.57659
369.23077, 0.45276
430.76923, 0.77074
492.30769, 0.92766
430.76923, 0.25899
430.76923, 0.42318
430.76923, 0.55520
492.30769, 0.59969
369.23077, 0.41428
307.69231, 0.43299
492.30769, 0.42343
492.30769, 0.54573
369.23077, 0.91752
369.23077, 0.54908
369.23077, 0.58627
430.76923, 0.60265
184.61538, 0.38175
430.76923, 0.63251
492.30769, 1.11905
492.30769, 0.21659
492.30769, 0.71706
369.23077, 0.49663
492.30769, 0.71626
369.23077, 0.27961
492.30769, 0.35321
430.76923, 0.23035
492.30769, 0.53824
492.30769, 0.76339
492.30769, 0.50924
369.23077, 1.16058
430.76923, 0.97091
430.76923, 0.58611
430.76923, 0.41558
430.76923, 0.35033
430.76923, 0.46061
430.76923, 0.24868
307.69231, 0.27966
492.30769, 0.19552
307.69231, 2.02032
492.30769, 20.71687
923.07692, 2.29487
1046.15385, 2.64455
553.84615, 1.26570
492.30769, 2.14468
492.30769, 5.38367
430.76923, 16.75381
430.76923, 9.15147
369.23077, 1.14016
307.69231, 4.30740
307.69231, 1.14301
430.76923, 0.32326
984.61538, 6.53852
430.76923, 8.39714
1476.92308, 0.75771
369.23077, 4.86781
615.38462, 1.20857
492.30769, 0.48094
1292.30769, 0.12032
1415.38462, 0.12207
369.23077, 1.16424
2153.84615, 0.80147
492.30769, 0.14289
430.76923, 0.12736
492.30769, 0.11585
492.30769, 0.12899
738.46154, 0.11858
184.61538, 0.11954
369.23077, 0.13111
1292.30769, 0.11822
369.23077, 0.13954
1230.76923, 0.14954
1353.84615, 0.13499
676.92308, 0.12449
246.15385, 0.14941
184.61538, 0.15175
184.61538, 0.14914
184.61538, 0.13195
984.61538, 0.11502
1169.23077, 0.14286
430.76923, 0.16336
61.53846, 0.11378
307.69231, 0.11593
615.38462, 0.11182
676.92308, 0.11899
246.15385, 0.16896
1415.38462, 0.17427
246.15385, 0.11541
615.38462, 0.11963
307.69231, 0.12329
676.92308, 0.12031
4000.00000, 0.10428
246.15385, 0.22677
246.15385, 0.11421
430.76923, 0.10916
246.15385, 0.17386
676.92308, 0.12973
307.69231, 0.10936
307.69231, 0.14318
1353.84615, 0.12407
553.84615, 0.12148
1353.84615, 0.13333
1415.38462, 0.11833
984.61538, 0.11562
553.84615, 0.12719
61.53846, 0.11574
1169.23077, 0.10856
615.38462, 0.10961
553.84615, 0.12324
1046.15385, 0.12133
1107.69231, 0.11005
1353.84615, 0.13140
1476.92308, 0.16756
1230.76923, 0.13470
1353.84615, 0.14828
1292.30769, 0.17472
1353.84615, 0.23379
1046.15385, 0.12437
61.53846, 0.12269
1230.76923, 0.12161
492.30769, 0.11648
1353.84615, 0.11601
1107.69231, 0.12821
800.00000, 0.12069
676.92308, 0.12035
246.15385, 0.28961
246.15385, 0.20484
923.07692, 0.11677
1107.69231, 0.13122
184.61538, 0.77238
369.23077, 0.25144
307.69231, 0.43416
553.84615, 0.10466
738.46154, 0.11553
738.46154, 0.11098
61.53846, 0.12130
184.61538, 0.27997
184.61538, 0.70503
184.61538, 0.34119
923.07692, 0.13318
1600.00000, 0.10672
246.15385, 0.13198
307.69231, 0.11152
1415.38462, 0.29164
1415.38462, 0.27403
1353.84615, 0.12263
492.30769, 0.12757
246.15385, 0.11558
1415.38462, 0.13277
676.92308, 0.13233
1292.30769, 0.19194
1292.30769, 0.14864
1292.30769, 0.11866
1846.15385, 0.12138
246.15385, 0.12402
369.23077, 0.12780
61.53846, 0.13312
61.53846, 0.11917
3015.38462, 0.11508
923.07692, 0.11333
1353.84615, 0.14307
1476.92308, 0.13541
1107.69231, 0.13921
1107.69231, 0.12261
492.30769, 0.13182
800.00000, 0.11053
553.84615, 0.11302
1415.38462, 0.12536
1230.76923, 0.13771
1415.38462, 0.14804
1292.30769, 0.13829
184.61538, 0.14890
246.15385, 0.15886
61.53846, 0.11623
923.07692, 0.11771
430.76923, 0.10582
2030.76923, 0.12085
307.69231, 0.13762
307.69231, 0.11623
1292.30769, 0.13689
61.53846, 0.12409
369.23077, 0.11220
738.46154, 0.11640
923.07692, 0.12145
430.76923, 0.12481
1169.23077, 0.12362
800.00000, 0.12158
1046.15385, 0.13111
61.53846, 0.13837
4000.00000, 0.13112
492.30769, 0.18157
430.76923, 0.31308
430.76923, 0.11150
492.30769, 0.20117
430.76923, 0.52060
1292.30769, 0.10763
492.30769, 0.22494
369.23077, 0.13035
61.53846, 0.10690
1415.38462, 0.11215
492.30769, 0.37343
1230.76923, 0.25996
430.76923, 0.18118
492.30769, 0.29766
492.30769, 0.19198
430.76923, 0.23335
1230.76923, 0.26999
1353.84615, 0.23167
492.30769, 0.13507
492.30769, 0.20929
430.76923, 0.15419
1784.61538, 0.14525
1969.23077, 0.14502
307.69231, 0.13449
1415.38462, 0.11177
246.15385, 0.12918
861.53846, 0.11712
492.30769, 0.26032
1230.76923, 0.11386
246.15385, 0.10907
4000.00000, 0.12417
738.46154, 0.12245
369.23077, 0.11970
246.15385, 0.12044
246.15385, 0.11010
246.15385, 0.11067
61.53846, 0.12689
246.15385, 0.13319
430.76923, 0.12365
369.23077, 0.12721
246.15385, 0.13456
246.15385, 0.17810
246.15385, 0.15456
307.69231, 0.14184
246.15385, 0.21055
369.23077, 0.11838
246.15385, 0.13107
246.15385, 0.13445
307.69231, 0.16512
246.15385, 0.16246
246.15385, 0.18740
246.15385, 0.27476
246.15385, 0.22982
246.15385, 0.27922
246.15385, 0.18777
246.15385, 0.24822
246.15385, 0.29368
307.69231, 0.24719
307.69231, 0.28735
246.15385, 0.22846
246.15385, 0.33081
307.69231, 0.30846
246.15385, 0.34869
246.15385, 0.25231
307.69231, 0.34485
246.15385, 0.29050
492.30769, 0.50573
307.69231, 0.16209
307.69231, 0.33155
307.69231, 0.25030
246.15385, 0.15605
246.15385, 0.14900
307.69231, 0.26449
307.69231, 0.16894
492.30769, 0.17957
246.15385, 0.18600
307.69231, 0.17305
246.15385, 0.17890
307.69231, 0.18820
307.69231, 0.13464
492.30769, 0.26487
307.69231, 0.15949
307.69231, 0.18014
307.69231, 0.14079
492.30769, 0.32418
430.76923, 0.24765
492.30769, 0.25815
307.69231, 0.15105
307.69231, 0.13829
492.30769, 0.24959
307.69231, 0.13950
492.30769, 0.21729
307.69231, 0.13534
492.30769, 0.32596
307.69231, 0.17102
861.53846, 0.12538
492.30769, 0.19943
307.69231, 0.14219
369.23077, 0.14322
369.23077, 0.37188
430.76923, 0.52517
492.30769, 0.51137
430.76923, 0.15881
430.76923, 0.17287
307.69231, 0.12738
307.69231, 0.11819
553.84615, 0.22891
430.76923, 0.20042
369.23077, 0.18312
492.30769, 0.25186
492.30769, 0.16862
553.84615, 0.17504
492.30769, 0.15346
430.76923, 0.26572
553.84615, 0.34283
676.92308, 0.31759
430.76923, 0.72254
430.76923, 0.34632
369.23077, 0.23399
615.38462, 0.17100
307.69231, 0.15131
738.46154, 0.12472
184.61538, 0.13449
430.76923, 0.22905
61.53846, 0.12203
492.30769, 0.35146
492.30769, 0.51623
430.76923, 0.17030
553.84615, 0.18675
430.76923, 0.18000
430.76923, 0.29623
369.23077, 1.60996
492.30769, 2.55653
492.30769, 0.29131
307.69231, 0.23528
307.69231, 0.57330
307.69231, 0.38472
1907.69231, 0.31056
1230.76923, 0.12933
492.30769, 0.14085
430.76923, 0.42783
492.30769, 0.14644
492.30769, 0.22196
369.23077, 0.68108
492.30769, 0.19383
676.92308, 0.13790
492.30769, 0.16382
430.76923, 1.52863
676.92308, 3.55961
492.30769, 1.81354
430.76923, 0.21200
307.69231, 0.15236
307.69231, 0.14042
492.30769, 0.12668
307.69231, 0.13318
369.23077, 0.17607
1538.46154, 0.12136
738.46154, 0.22475
430.76923, 0.16262
1353.84615, 1.02621
369.23077, 0.29320
1353.84615, 0.28948
553.84615, 0.12902
1353.84615, 0.17878
1046.15385, 0.25378
430.76923, 0.31925
923.07692, 0.11418
1353.84615, 0.17663
1353.84615, 0.21178
2030.76923, 0.11533
492.30769, 0.17678
430.76923, 0.21422
1353.84615, 0.16886
2707.69231, 0.11531
1353.84615, 0.14339
1230.76923, 0.12351
738.46154, 0.38079
492.30769, 3.58708
430.76923, 0.77211
430.76923, 1.51894
492.30769, 1.07633
492.30769, 0.14329
1353.84615, 0.12307
1230.76923, 0.11330
738.46154, 0.11310
430.76923, 0.13600
307.69231, 0.12719
492.30769, 0.11945
1415.38462, 0.13948
615.38462, 0.13578
984.61538, 0.11500
184.61538, 0.12723
246.15385, 0.13068
430.76923, 0.16926
61.53846, 0.11648
307.69231, 0.12232
246.15385, 0.11505
369.23077, 0.13253
1723.07692, 0.12628
553.84615, 0.12684
61.53846, 0.11238
307.69231, 0.12524
246.15385, 0.14803
184.61538, 0.13825
184.61538, 0.12936
246.15385, 0.13468
246.15385, 0.22987
184.61538, 0.16685
307.69231, 0.12505
615.38462, 0.11442
307.69231, 0.11714
430.76923, 0.10824
553.84615, 0.12081
553.84615, 0.11381
1538.46154, 0.11757
1292.30769, 0.12081
1353.84615, 0.18526
246.15385, 0.19095
676.92308, 0.11768
369.23077, 0.13336
1292.30769, 0.12840
1415.38462, 0.14024
1353.84615, 0.16215
1353.84615, 0.13144
923.07692, 0.12818
492.30769, 0.11269
1415.38462, 0.15521
61.53846, 0.12955
1353.84615, 0.18025
246.15385, 0.13391
923.07692, 0.11810
61.53846, 0.12951
1415.38462, 0.16568
800.00000, 0.10908
553.84615, 0.11044
676.92308, 0.10540
553.84615, 0.15826
492.30769, 0.11246
4000.00000, 0.11289
676.92308, 0.12501
61.53846, 0.11984
61.53846, 0.12543
1353.84615, 0.12022
61.53846, 0.11728
1353.84615, 0.16246
1415.38462, 0.12796
184.61538, 0.12742
246.15385, 0.11887
861.53846, 0.11523
861.53846, 0.12871
61.53846, 0.10859
492.30769, 0.11743
2030.76923, 0.11323
984.61538, 0.11022
61.53846, 0.12908
1292.30769, 0.12648
1292.30769, 0.19926
1292.30769, 0.23823
184.61538, 0.18117
246.15385, 0.14326
615.38462, 0.13328
61.53846, 0.12662
61.53846, 0.12692
61.53846, 0.11425
2092.30769, 0.11196
246.15385, 0.12028
615.38462, 0.15114
1292.30769, 0.12322
246.15385, 0.16748
307.69231, 0.12512
369.23077, 0.11912
1661.53846, 0.11711
1169.23077, 0.14066
676.92308, 0.10650
1415.38462, 0.17031
1353.84615, 0.14597
1169.23077, 0.16098
246.15385, 0.12282
1230.76923, 0.13925
800.00000, 0.12757
246.15385, 0.12476
61.53846, 0.12687
1415.38462, 0.12575
61.53846, 0.10918
1230.76923, 0.14260
1107.69231, 0.11252
492.30769, 0.11615
1784.61538, 0.12611
246.15385, 0.12939
1353.84615, 0.13670
1353.84615, 0.14186
492.30769, 0.36626
307.69231, 0.11328
492.30769, 0.18517
61.53846, 0.12406
1353.84615, 0.18975
1292.30769, 0.12633
430.76923, 0.36866
430.76923, 0.16037
246.15385, 0.12001
430.76923, 0.26825
492.30769, 0.22855
369.23077, 0.15192
676.92308, 0.10812
492.30769, 0.26669
553.84615, 0.26626
430.76923, 0.29232
430.76923, 0.11467
553.84615, 0.11923
492.30769, 0.24868
430.76923, 0.13062
492.30769, 0.24987
553.84615, 0.17783
1353.84615, 0.14100
492.30769, 0.11459
492.30769, 0.24291
307.69231, 0.13228
1538.46154, 0.11237
553.84615, 0.12485
430.76923, 0.29573
430.76923, 0.30855
861.53846, 0.11990
1353.84615, 0.15030
1353.84615, 0.14622
246.15385, 0.14634
307.69231, 0.11600
1292.30769, 0.14594
1538.46154, 0.16353
800.00000, 0.13454
307.69231, 0.13332
246.15385, 0.14709
246.15385, 0.11871
553.84615, 0.11796
246.15385, 0.13079
246.15385, 0.12523
246.15385, 0.12252
1476.92308, 0.19189
1353.84615, 0.27452
1600.00000, 0.12351
492.30769, 0.12567
676.92308, 0.11707
492.30769, 0.12056
676.92308, 0.13023
2830.76923, 0.11170
369.23077, 0.10957
61.53846, 0.12088
553.84615, 0.12654
738.46154, 0.10758
861.53846, 0.11126
1292.30769, 0.12296
1292.30769, 0.18768
61.53846, 0.13384
1230.76923, 0.11445
1415.38462, 0.14952
738.46154, 0.11799
61.53846, 0.12839
738.46154, 0.12883
61.53846, 0.13365
1661.53846, 0.11606
1046.15385, 0.11327
307.69231, 0.11678
307.69231, 0.11866
1476.92308, 0.13440
61.53846, 0.14779
1230.76923, 0.11532
61.53846, 0.11635
1107.69231, 0.11046
430.76923, 0.12570
1107.69231, 0.10313
369.23077, 0.13238
1353.84615, 0.13367
615.38462, 0.11507
307.69231, 0.12035
492.30769, 0.11204
861.53846, 0.12354
923.07692, 0.12687
184.61538, 0.11216
2646.15385, 0.17652
800.00000, 0.12577
923.07692, 0.11941
800.00000, 0.12078
1600.00000, 0.13154
246.15385, 0.12481
307.69231, 0.14991
246.15385, 0.12166
861.53846, 0.11242
184.61538, 0.21380
307.69231, 0.11029
61.53846, 0.10747
553.84615, 0.09825
2461.53846, 0.16968
307.69231, 0.12197
676.92308, 0.11763
553.84615, 0.11382
1353.84615, 0.11669
307.69231, 0.11117
61.53846, 0.12972
430.76923, 0.12849
492.30769, 0.18070
492.30769, 0.12482
492.30769, 0.47319
492.30769, 0.25127
492.30769, 0.19998
492.30769, 0.14430
615.38462, 0.11717
430.76923, 0.13552
738.46154, 0.12930
615.38462, 0.11389
553.84615, 0.13144
61.53846, 0.10943
861.53846, 0.14551
61.53846, 0.13027
